id;age;job;marital;education;housing;contact;month;duration;campaign;y
165672;60;management;married;university.degree;no;telephone;may;451;2;no
193688;48;admin.;married;university.degree;yes;telephone;may;159;1;no
167635;47;technician;married;professional.course;yes;telephone;may;170;1;no
190473;40;admin.;married;high.school;no;telephone;may;243;1;no
151306;51;management;married;professional.course;yes;telephone;may;141;2;no
121598;48;unemployed;single;basic.4y;yes;telephone;may;112;1;no
164149;54;housemaid;married;basic.4y;no;telephone;may;262;2;no
151110;40;blue-collar;married;basic.6y;no;telephone;may;53;1;no
125067;44;admin.;single;basic.9y;no;telephone;may;134;1;no
188185;42;technician;divorced;high.school;no;telephone;may;204;4;no
198158;52;self-employed;married;university.degree;yes;telephone;may;678;1;no
122621;31;blue-collar;single;basic.9y;yes;telephone;may;182;1;no
118718;32;services;married;high.school;no;telephone;may;162;1;no
166223;44;admin.;married;high.school;yes;telephone;may;177;1;no
131343;39;management;married;basic.6y;no;telephone;may;27;1;no
104019;57;management;married;professional.course;yes;telephone;may;699;3;no
169551;52;admin.;married;basic.4y;yes;telephone;may;358;1;no
171607;42;management;married;university.degree;no;telephone;may;1677;1;yes
187256;42;technician;single;professional.course;unknown;telephone;may;529;1;no
145425;43;management;married;professional.course;yes;telephone;may;310;1;no
131808;31;admin.;divorced;high.school;no;telephone;may;47;1;no
190827;29;admin.;married;university.degree;yes;telephone;may;379;1;no
158519;57;blue-collar;divorced;basic.4y;no;telephone;may;30;2;no
162139;44;blue-collar;married;basic.9y;no;telephone;may;472;1;no
194260;59;unknown;married;unknown;no;telephone;may;113;1;no
146852;39;blue-collar;married;basic.4y;no;telephone;may;114;1;no
129657;57;retired;married;university.degree;no;telephone;may;116;1;no
183147;41;management;married;unknown;no;telephone;may;448;1;no
165364;37;technician;single;high.school;no;telephone;may;264;1;no
101024;38;services;married;high.school;yes;telephone;may;169;1;no
161865;42;retired;married;basic.4y;no;telephone;may;145;1;no
108966;49;unknown;married;unknown;yes;telephone;may;288;1;no
147216;54;management;married;basic.6y;yes;telephone;may;381;1;no
128207;36;admin.;married;university.degree;unknown;telephone;may;176;2;no
124352;32;admin.;single;university.degree;no;telephone;may;215;1;no
148298;35;technician;married;professional.course;yes;telephone;may;278;1;no
192995;45;housemaid;married;professional.course;no;telephone;may;188;2;no
168797;56;technician;married;unknown;yes;telephone;may;174;2;no
143354;34;technician;married;university.degree;yes;telephone;may;226;2;no
121072;41;unemployed;married;basic.9y;no;telephone;may;111;2;no
173060;41;services;married;basic.9y;no;telephone;may;157;2;no
122569;36;blue-collar;married;basic.9y;no;telephone;may;46;1;no
149096;32;admin.;single;university.degree;unknown;telephone;may;49;1;no
192588;31;services;married;high.school;unknown;telephone;may;374;1;no
122580;38;technician;married;professional.course;yes;telephone;may;349;1;no
156236;35;admin.;divorced;university.degree;yes;telephone;may;325;1;no
193148;53;admin.;married;professional.course;yes;telephone;may;233;2;no
161707;51;admin.;married;basic.6y;yes;telephone;may;531;1;no
138244;56;entrepreneur;married;university.degree;no;telephone;may;153;1;no
135441;33;admin.;married;basic.9y;unknown;telephone;may;80;1;no
122133;33;admin.;married;basic.9y;no;telephone;may;198;1;no
136950;51;services;divorced;high.school;yes;telephone;may;568;1;no
189346;39;services;married;high.school;yes;telephone;may;918;1;yes
147526;45;entrepreneur;married;university.degree;no;telephone;may;82;1;no
124951;40;technician;single;university.degree;no;telephone;may;198;3;no
111455;60;unknown;single;unknown;yes;telephone;may;211;1;no
128534;33;technician;married;university.degree;yes;telephone;may;120;1;no
186765;47;blue-collar;married;high.school;yes;telephone;may;269;1;no
173757;48;blue-collar;married;basic.4y;no;telephone;may;128;1;no
137809;43;entrepreneur;married;high.school;no;telephone;may;166;2;no
184131;37;management;married;university.degree;yes;telephone;may;211;1;no
188980;50;services;married;basic.9y;yes;telephone;may;369;1;no
105864;59;entrepreneur;married;high.school;yes;telephone;may;91;1;no
132763;32;technician;married;unknown;yes;telephone;may;267;2;no
125237;42;housemaid;single;basic.4y;yes;telephone;may;198;1;no
173026;52;blue-collar;married;basic.4y;no;telephone;may;371;2;no
182336;42;blue-collar;married;unknown;no;telephone;may;288;2;no
168711;42;admin.;married;unknown;no;telephone;may;221;1;no
149260;40;management;married;basic.9y;unknown;telephone;may;427;1;no
109174;38;blue-collar;married;basic.9y;no;telephone;may;310;1;no
196332;39;blue-collar;married;basic.6y;yes;telephone;may;158;1;no
193734;39;blue-collar;married;basic.6y;no;telephone;may;198;1;no
159634;38;admin.;married;high.school;no;telephone;may;145;1;no
196833;47;admin.;single;unknown;yes;telephone;may;247;1;no
194830;30;services;single;high.school;no;telephone;may;102;1;no
121873;38;admin.;divorced;high.school;yes;telephone;may;179;2;no
161363;39;technician;divorced;university.degree;no;telephone;may;73;1;no
139997;44;admin.;married;high.school;no;telephone;may;263;2;no
145296;36;admin.;married;high.school;no;telephone;may;342;2;no
172960;41;services;married;high.school;yes;telephone;may;41;1;no
179640;41;blue-collar;married;basic.6y;no;telephone;may;13;1;no
101110;35;blue-collar;married;basic.9y;no;telephone;may;79;2;no
117302;41;technician;married;high.school;no;telephone;may;358;1;no
138252;36;services;married;high.school;no;telephone;may;162;1;no
165263;35;admin.;single;high.school;yes;telephone;may;150;1;no
173934;33;blue-collar;single;basic.4y;no;telephone;may;26;1;no
145618;38;admin.;single;basic.6y;no;telephone;may;250;1;no
119579;33;self-employed;married;university.degree;no;telephone;may;792;1;no
177064;55;self-employed;married;unknown;no;telephone;may;146;1;no
176653;36;blue-collar;single;basic.9y;no;telephone;may;440;1;no
186077;57;technician;married;professional.course;no;telephone;may;289;1;no
117239;32;entrepreneur;single;university.degree;yes;telephone;may;242;2;no
131109;30;self-employed;single;high.school;yes;telephone;may;123;1;no
190116;43;admin.;married;professional.course;yes;telephone;may;161;2;no
177871;46;admin.;married;university.degree;no;telephone;may;268;2;no
188769;35;admin.;divorced;high.school;no;telephone;may;259;2;no
151645;34;admin.;single;university.degree;yes;telephone;may;26;1;no
111732;50;blue-collar;married;basic.4y;unknown;telephone;may;153;1;no
171507;39;admin.;single;university.degree;no;telephone;may;424;2;no
117754;39;blue-collar;married;basic.9y;no;telephone;may;375;1;no
176564;42;entrepreneur;married;basic.6y;no;telephone;may;179;2;no
122097;57;retired;married;university.degree;yes;telephone;may;383;1;no
115072;45;blue-collar;married;basic.4y;no;telephone;may;440;1;no
100724;40;technician;married;basic.4y;no;telephone;may;195;1;no
124449;42;blue-collar;married;high.school;no;telephone;may;1297;3;yes
158939;40;technician;married;basic.4y;no;telephone;may;217;1;no
195849;38;blue-collar;single;basic.4y;no;telephone;may;87;1;no
147884;39;blue-collar;married;basic.6y;yes;telephone;may;427;1;no
126194;41;blue-collar;married;basic.4y;no;telephone;may;189;1;no
123287;39;blue-collar;married;basic.6y;yes;telephone;may;502;1;no
115876;41;blue-collar;married;basic.4y;yes;telephone;may;260;1;no
170724;45;admin.;married;university.degree;no;telephone;may;209;1;no
114138;35;admin.;divorced;university.degree;unknown;telephone;may;179;1;no
147845;35;admin.;married;basic.6y;yes;telephone;may;179;1;no
188568;49;blue-collar;married;high.school;no;telephone;may;69;1;no
167358;36;technician;married;unknown;no;telephone;may;105;2;no
193065;23;admin.;single;university.degree;no;telephone;may;266;3;no
107326;43;unemployed;married;university.degree;unknown;telephone;may;87;2;no
130182;49;entrepreneur;married;professional.course;unknown;telephone;may;524;2;no
161304;36;technician;married;professional.course;unknown;telephone;may;155;2;no
181396;51;blue-collar;married;basic.9y;yes;telephone;may;162;2;no
175901;56;retired;married;basic.4y;yes;telephone;may;316;4;no
128526;45;housemaid;married;high.school;no;telephone;may;352;2;no
149823;42;admin.;married;high.school;no;telephone;may;695;3;no
188156;41;admin.;divorced;high.school;no;telephone;may;76;4;no
165145;32;services;married;high.school;no;telephone;may;535;2;no
115529;46;management;married;university.degree;no;telephone;may;310;2;no
158506;37;blue-collar;married;unknown;no;telephone;may;390;3;no
153449;53;management;married;university.degree;no;telephone;may;369;1;no
128186;30;blue-collar;married;basic.4y;no;telephone;may;112;2;no
108564;45;unknown;married;unknown;no;telephone;may;79;1;no
168695;24;technician;single;professional.course;no;telephone;may;140;2;no
177690;45;unknown;married;unknown;no;telephone;may;315;1;no
139691;34;admin.;single;university.degree;no;telephone;may;262;2;no
182744;41;management;married;university.degree;no;telephone;may;174;2;no
179428;59;blue-collar;married;basic.4y;yes;telephone;may;424;2;no
130573;45;blue-collar;married;basic.4y;no;telephone;may;135;1;no
194232;54;blue-collar;married;basic.6y;no;telephone;may;36;5;no
170157;32;technician;married;professional.course;no;telephone;may;1906;3;no
148164;33;technician;married;professional.course;yes;telephone;may;219;2;no
107439;32;admin.;married;university.degree;no;telephone;may;135;1;no
195149;34;services;single;high.school;unknown;telephone;may;147;2;no
117305;46;management;married;university.degree;no;telephone;may;407;2;no
145682;57;technician;married;professional.course;yes;telephone;may;402;4;no
165742;42;technician;married;basic.9y;no;telephone;may;209;1;no
120773;48;admin.;married;professional.course;yes;telephone;may;92;2;no
132066;58;admin.;divorced;university.degree;yes;telephone;may;208;1;no
117909;34;services;married;high.school;no;telephone;may;193;1;no
106750;32;admin.;single;university.degree;yes;telephone;may;65;1;no
157129;48;blue-collar;married;basic.9y;no;telephone;may;284;2;no
145907;47;blue-collar;married;basic.9y;no;telephone;may;285;1;no
111983;31;services;married;high.school;no;telephone;may;231;1;no
193455;32;admin.;single;university.degree;yes;telephone;may;278;1;no
126907;32;admin.;single;university.degree;no;telephone;may;389;1;no
144905;36;services;married;high.school;no;telephone;may;158;1;no
124635;53;blue-collar;married;basic.4y;no;telephone;may;78;2;no
170470;37;blue-collar;married;basic.9y;no;telephone;may;258;5;no
132264;50;services;married;high.school;no;telephone;may;87;1;no
174881;46;blue-collar;married;basic.6y;yes;telephone;may;147;2;no
170234;41;admin.;married;high.school;no;telephone;may;635;1;no
194328;43;blue-collar;single;basic.4y;no;telephone;may;289;1;no
119004;51;management;married;university.degree;yes;telephone;may;170;3;no
147632;38;admin.;married;university.degree;yes;telephone;may;802;1;no
101185;41;technician;married;basic.6y;yes;telephone;may;381;2;no
149016;39;services;married;high.school;no;telephone;may;218;4;no
141381;52;blue-collar;married;basic.4y;no;telephone;may;57;2;no
148094;37;technician;married;professional.course;yes;telephone;may;304;2;no
100638;41;admin.;married;basic.9y;yes;telephone;may;241;3;no
104622;46;admin.;divorced;university.degree;yes;telephone;may;230;1;no
184599;47;technician;married;professional.course;no;telephone;may;79;4;no
165082;35;technician;married;professional.course;no;telephone;may;262;3;no
132587;38;services;married;high.school;no;telephone;may;392;2;no
118253;30;blue-collar;single;unknown;yes;telephone;may;201;2;no
107106;46;blue-collar;married;basic.9y;yes;telephone;may;145;1;no
101523;30;technician;married;professional.course;no;telephone;may;252;1;no
188578;35;services;single;basic.4y;no;telephone;may;329;1;no
116259;58;admin.;married;unknown;yes;telephone;may;328;2;no
184589;40;technician;married;professional.course;no;telephone;may;191;2;no
134436;34;technician;married;university.degree;no;telephone;may;116;2;no
154474;30;admin.;single;university.degree;no;telephone;may;246;1;no
140595;38;services;married;basic.6y;no;telephone;may;532;2;no
128082;55;management;single;basic.4y;no;telephone;may;293;1;no
166607;55;management;married;university.degree;yes;telephone;may;416;3;no
157369;45;technician;single;professional.course;yes;telephone;may;37;2;no
174044;36;admin.;married;university.degree;yes;telephone;may;132;2;no
104620;32;admin.;single;university.degree;no;telephone;may;530;2;no
117724;35;technician;married;unknown;yes;telephone;may;175;3;no
113822;55;management;divorced;university.degree;yes;telephone;may;90;5;no
118735;49;housemaid;married;basic.4y;unknown;telephone;may;524;2;no
106730;29;admin.;married;high.school;yes;telephone;may;29;3;no
130183;34;blue-collar;married;basic.4y;yes;telephone;may;311;2;no
105405;54;retired;married;high.school;yes;telephone;may;412;1;no
126536;36;technician;single;professional.course;no;telephone;may;211;2;no
167900;30;management;single;university.degree;yes;telephone;may;312;3;no
192580;33;housemaid;divorced;university.degree;no;telephone;may;392;1;no
101263;37;blue-collar;married;high.school;no;telephone;may;191;1;no
168900;36;technician;married;basic.9y;yes;telephone;may;284;2;no
136651;33;blue-collar;married;high.school;no;telephone;may;328;1;no
179243;32;housemaid;married;high.school;yes;telephone;may;100;1;no
131547;32;housemaid;married;high.school;no;telephone;may;226;1;no
101101;50;blue-collar;married;basic.4y;yes;telephone;may;507;1;no
182780;39;blue-collar;married;basic.9y;no;telephone;may;333;2;no
168734;51;blue-collar;divorced;unknown;yes;telephone;may;128;2;no
197953;33;services;married;high.school;no;telephone;may;322;2;no
132445;33;services;married;basic.4y;no;telephone;may;202;4;no
152038;56;management;married;university.degree;no;telephone;may;92;2;no
182542;39;management;divorced;university.degree;yes;telephone;may;205;2;no
163300;33;self-employed;single;university.degree;no;telephone;may;739;3;no
120125;59;retired;divorced;basic.4y;no;telephone;may;273;2;no
172726;42;admin.;single;unknown;yes;telephone;may;339;3;no
112809;43;services;married;high.school;no;telephone;may;262;1;no
145097;35;admin.;married;university.degree;unknown;telephone;may;308;3;no
128571;46;blue-collar;married;basic.6y;yes;telephone;may;467;2;no
168354;27;technician;married;basic.9y;no;telephone;may;245;2;no
146295;47;admin.;divorced;university.degree;yes;telephone;may;160;3;no
141903;31;admin.;single;university.degree;no;telephone;may;189;2;no
184441;32;blue-collar;married;basic.9y;yes;telephone;may;477;1;no
155331;54;admin.;married;high.school;no;telephone;may;65;3;no
